transaction_id,member_id,branch,transaction_date,transaction_type,amount_kes,balance_after_kes,notes
SAV022818,MEM0985,Nairobi,2023-03-01,Deposit,2130.0,6250.0,Monthly contribution
SAV022819,MEM0985,Nairobi,2023-04-02,Deposit,1970.0,8220.0,Monthly contribution
SAV022820,MEM0985,Nairobi,2023-05-04,Deposit,1990.0,10210.0,Monthly contribution
SAV022821,MEM0985,Nairobi,2023-06-03,Deposit,2070.0,12280.0,Monthly contribution
SAV022822,MEM0985,Nairobi,2023-07-04,Deposit,1860.0,14140.0,Monthly contribution
SAV022823,MEM0985,Nairobi,2023-08-03,Deposit,1840.0,15980.0,Monthly contribution
SAV022824,MEM0985,Nairobi,2023-09-01,Deposit,2030.0,18010.0,Monthly contribution
SAV022825,MEM0985,Nairobi,2023-10-04,Deposit,2030.0,20040.0,Monthly contribution
SAV022826,MEM0985,Nairobi,2023-11-06,Deposit,1880.0,21920.0,Monthly contribution
SAV022827,MEM0985,Nairobi,2023-12-03,Deposit,1970.0,23890.0,Monthly contribution
SAV022828,MEM0985,Nairobi,2024-01-06,Deposit,1810.0,25700.0,Monthly contribution
SAV022829,MEM0985,Nairobi,2024-02-02,Deposit,1990.0,27690.0,Monthly contribution
SAV022830,MEM0985,Nairobi,2024-03-02,Deposit,1940.0,29630.0,Monthly contribution
SAV022831,MEM0985,Nairobi,2024-04-01,Deposit,1940.0,31570.0,Monthly contribution
SAV022832,MEM0985,Nairobi,2024-05-01,Deposit,1960.0,33530.0,Monthly contribution
SAV022833,MEM0986,Nairobi,2023-01-05,Deposit,1450.0,1450.0,Monthly contribution
SAV022834,MEM0986,Nairobi,2023-02-01,Deposit,1490.0,2940.0,Monthly contribution
SAV022835,MEM0986,Nairobi,2023-03-05,Deposit,1490.0,4430.0,Monthly contribution
SAV022836,MEM0986,Nairobi,2023-04-01,Deposit,1390.0,5820.0,Monthly contribution
SAV022837,MEM0986,Nairobi,2023-05-01,Deposit,1490.0,7310.0,Monthly contribution
SAV022838,MEM0986,Nairobi,2023-06-01,Deposit,1360.0,8670.0,Monthly contribution
SAV022857,MEM0986,Nairobi,2023-06-09,Withdrawal,-25000.0,-16330.0,Member withdrawal request
SAV022839,MEM0986,Nairobi,2023-07-06,Deposit,1410.0,-14920.0,Monthly contribution
SAV022840,MEM0986,Nairobi,2023-08-06,Deposit,1440.0,-13480.0,Monthly contribution
SAV022841,MEM0986,Nairobi,2023-09-02,Deposit,1520.0,-11960.0,Monthly contribution
SAV022842,MEM0986,Nairobi,2023-10-04,Deposit,1410.0,-10550.0,Monthly contribution
SAV022843,MEM0986,Nairobi,2023-11-02,Deposit,1440.0,-9110.0,Monthly contribution
SAV022844,MEM0986,Nairobi,2023-12-04,Deposit,1600.0,-7510.0,Monthly contribution
SAV022845,MEM0986,Nairobi,2024-01-06,Deposit,1520.0,-5990.0,Monthly contribution
SAV022846,MEM0986,Nairobi,2024-02-03,Deposit,1400.0,-4590.0,Monthly contribution
SAV022847,MEM0986,Nairobi,2024-03-01,Deposit,1540.0,-3050.0,Monthly contribution
SAV022848,MEM0986,Nairobi,2024-04-01,Deposit,1520.0,-1530.0,Monthly contribution
SAV022858,MEM0986,Nairobi,2024-04-18,Withdrawal,-25000.0,-26530.0,Member withdrawal request
SAV022849,MEM0986,Nairobi,2024-05-06,Deposit,1560.0,-24970.0,Monthly contribution
SAV022850,MEM0986,Nairobi,2024-06-03,Deposit,1520.0,-23450.0,Monthly contribution
SAV022851,MEM0986,Nairobi,2024-07-05,Deposit,1620.0,-21830.0,Monthly contribution
SAV022852,MEM0986,Nairobi,2024-08-06,Deposit,1390.0,-20440.0,Monthly contribution
SAV022853,MEM0986,Nairobi,2024-09-05,Deposit,1560.0,-18880.0,Monthly contribution
SAV022854,MEM0986,Nairobi,2024-10-04,Deposit,1600.0,-17280.0,Monthly contribution
SAV022855,MEM0986,Nairobi,2024-11-01,Deposit,1620.0,-15660.0,Monthly contribution
SAV022856,MEM0986,Nairobi,2024-12-01,Deposit,1420.0,-14240.0,Monthly contribution
SAV022859,MEM0987,Kisumu,2023-01-03,Deposit,2160.0,2160.0,Monthly contribution
SAV022860,MEM0987,Kisumu,2023-02-03,Deposit,1970.0,4130.0,Monthly contribution
SAV022861,MEM0987,Kisumu,2023-03-01,Deposit,2040.0,6170.0,Monthly contribution
SAV022862,MEM0987,Kisumu,2023-04-06,Deposit,2190.0,8360.0,Monthly contribution
SAV022863,MEM0987,Kisumu,2023-05-02,Deposit,1860.0,10220.0,Monthly contribution
SAV022864,MEM0987,Kisumu,2023-06-05,Deposit,2130.0,12350.0,Monthly contribution
SAV022883,MEM0987,Kisumu,2023-07-03,Withdrawal,-20000.0,-7650.0,Member withdrawal request
SAV022865,MEM0987,Kisumu,2023-07-06,Deposit,2130.0,-5520.0,Monthly contribution
SAV022866,MEM0987,Kisumu,2023-08-03,Deposit,2190.0,-3330.0,Monthly contribution
SAV022867,MEM0987,Kisumu,2023-09-04,Deposit,2040.0,-1290.0,Monthly contribution
SAV022868,MEM0987,Kisumu,2023-10-06,Deposit,2190.0,900.0,Monthly contribution
SAV022869,MEM0987,Kisumu,2023-11-05,Deposit,1970.0,2870.0,Monthly contribution
SAV022870,MEM0987,Kisumu,2023-12-02,Deposit,1900.0,4770.0,Monthly contribution
SAV022871,MEM0987,Kisumu,2024-01-03,Deposit,2030.0,6800.0,Monthly contribution
SAV022872,MEM0987,Kisumu,2024-02-05,Deposit,2130.0,8930.0,Monthly contribution
SAV022873,MEM0987,Kisumu,2024-03-06,Deposit,2070.0,11000.0,Monthly contribution
SAV022874,MEM0987,Kisumu,2024-04-06,Deposit,1990.0,12990.0,Monthly contribution
SAV022884,MEM0987,Kisumu,2024-05-01,Withdrawal,-10000.0,2990.0,Member withdrawal request
SAV022875,MEM0987,Kisumu,2024-05-03,Deposit,2100.0,5090.0,Monthly contribution
SAV022876,MEM0987,Kisumu,2024-06-05,Deposit,2150.0,7240.0,Monthly contribution
SAV022877,MEM0987,Kisumu,2024-07-04,Deposit,2000.0,9240.0,Monthly contribution
SAV022878,MEM0987,Kisumu,2024-08-06,Deposit,1900.0,11140.0,Monthly contribution
SAV022879,MEM0987,Kisumu,2024-09-03,Deposit,1990.0,13130.0,Monthly contribution
SAV022880,MEM0987,Kisumu,2024-10-06,Deposit,2050.0,15180.0,Monthly contribution
SAV022881,MEM0987,Kisumu,2024-11-01,Deposit,2110.0,17290.0,Monthly contribution
SAV022882,MEM0987,Kisumu,2024-12-01,Deposit,2090.0,19380.0,Monthly contribution
SAV022885,MEM0988,Kisumu,2023-01-01,Deposit,1560.0,1560.0,Monthly contribution
SAV022886,MEM0988,Kisumu,2023-02-05,Deposit,1650.0,3210.0,Monthly contribution
SAV022887,MEM0988,Kisumu,2023-03-01,Deposit,1410.0,4620.0,Monthly contribution
SAV022888,MEM0988,Kisumu,2023-04-03,Deposit,1470.0,6090.0,Monthly contribution
SAV022889,MEM0988,Kisumu,2023-05-03,Deposit,1360.0,7450.0,Monthly contribution
SAV022890,MEM0988,Kisumu,2023-06-02,Deposit,1460.0,8910.0,Monthly contribution
SAV022891,MEM0988,Kisumu,2023-07-05,Deposit,1480.0,10390.0,Monthly contribution
SAV022892,MEM0988,Kisumu,2023-08-03,Deposit,1530.0,11920.0,Monthly contribution
SAV022893,MEM0988,Kisumu,2023-09-06,Deposit,1610.0,13530.0,Monthly contribution
SAV022894,MEM0988,Kisumu,2023-10-06,Deposit,1540.0,15070.0,Monthly contribution
SAV022895,MEM0988,Kisumu,2023-11-05,Deposit,1580.0,16650.0,Monthly contribution
SAV022896,MEM0988,Kisumu,2023-12-04,Deposit,1420.0,18070.0,Monthly contribution
SAV022897,MEM0988,Kisumu,2024-01-05,Deposit,1390.0,19460.0,Monthly contribution
SAV022898,MEM0988,Kisumu,2024-02-06,Deposit,1570.0,21030.0,Monthly contribution
SAV022899,MEM0988,Kisumu,2024-03-02,Deposit,1500.0,22530.0,Monthly contribution
SAV022900,MEM0988,Kisumu,2024-04-06,Deposit,1570.0,24100.0,Monthly contribution
SAV022901,MEM0988,Kisumu,2024-05-03,Deposit,1510.0,25610.0,Monthly contribution
SAV022902,MEM0988,Kisumu,2024-06-01,Deposit,1610.0,27220.0,Monthly contribution
SAV022903,MEM0988,Kisumu,2024-07-05,Deposit,1590.0,28810.0,Monthly contribution
SAV022904,MEM0988,Kisumu,2024-08-04,Deposit,1640.0,30450.0,Monthly contribution
SAV022905,MEM0988,Kisumu,2024-09-04,Deposit,1400.0,31850.0,Monthly contribution
SAV022906,MEM0988,Kisumu,2024-10-04,Deposit,1490.0,33340.0,Monthly contribution
SAV022907,MEM0988,Kisumu,2024-11-04,Deposit,1590.0,34930.0,Monthly contribution
SAV022908,MEM0988,Kisumu,2024-12-01,Deposit,1630.0,36560.0,Monthly contribution
SAV022909,MEM0989,Nairobi,2023-01-04,Deposit,960.0,960.0,Monthly contribution
SAV022910,MEM0989,Nairobi,2023-02-02,Deposit,980.0,1940.0,Monthly contribution
SAV022911,MEM0989,Nairobi,2023-03-05,Deposit,1020.0,2960.0,Monthly contribution
SAV022933,MEM0989,Nairobi,2023-03-23,Withdrawal,-5000.0,-2040.0,Member withdrawal request
SAV022912,MEM0989,Nairobi,2023-04-04,Deposit,1090.0,-950.0,Monthly contribution
SAV022934,MEM0989,Nairobi,2023-04-27,Withdrawal,-15000.0,-15950.0,Member withdrawal request
SAV022913,MEM0989,Nairobi,2023-05-06,Deposit,960.0,-14990.0,Monthly contribution
SAV022914,MEM0989,Nairobi,2023-06-06,Deposit,960.0,-14030.0,Monthly contribution
SAV022915,MEM0989,Nairobi,2023-07-02,Deposit,960.0,-13070.0,Monthly contribution
SAV022916,MEM0989,Nairobi,2023-08-05,Deposit,910.0,-12160.0,Monthly contribution
SAV022917,MEM0989,Nairobi,2023-09-01,Deposit,910.0,-11250.0,Monthly contribution
SAV022918,MEM0989,Nairobi,2023-10-03,Deposit,960.0,-10290.0,Monthly contribution
SAV022919,MEM0989,Nairobi,2023-11-01,Deposit,920.0,-9370.0,Monthly contribution
SAV022920,MEM0989,Nairobi,2023-12-01,Deposit,990.0,-8380.0,Monthly contribution
SAV022921,MEM0989,Nairobi,2024-01-02,Deposit,1010.0,-7370.0,Monthly contribution
SAV022922,MEM0989,Nairobi,2024-02-03,Deposit,1020.0,-6350.0,Monthly contribution
SAV022923,MEM0989,Nairobi,2024-03-06,Deposit,950.0,-5400.0,Monthly contribution
SAV022924,MEM0989,Nairobi,2024-04-01,Deposit,950.0,-4450.0,Monthly contribution
SAV022925,MEM0989,Nairobi,2024-05-02,Deposit,1100.0,-3350.0,Monthly contribution
SAV022926,MEM0989,Nairobi,2024-06-04,Deposit,980.0,-2370.0,Monthly contribution
SAV022927,MEM0989,Nairobi,2024-07-01,Deposit,1010.0,-1360.0,Monthly contribution
SAV022928,MEM0989,Nairobi,2024-08-04,Deposit,960.0,-400.0,Monthly contribution
SAV022929,MEM0989,Nairobi,2024-09-03,Deposit,940.0,540.0,Monthly contribution
SAV022930,MEM0989,Nairobi,2024-10-01,Deposit,960.0,1500.0,Monthly contribution
SAV022931,MEM0989,Nairobi,2024-11-03,Deposit,1020.0,2520.0,Monthly contribution
SAV022932,MEM0989,Nairobi,2024-12-01,Deposit,940.0,3460.0,Monthly contribution
SAV022935,MEM0990,Nairobi,2023-01-03,Deposit,2510.0,2510.0,Monthly contribution
SAV022936,MEM0990,Nairobi,2023-02-02,Deposit,2450.0,4960.0,Monthly contribution
SAV022937,MEM0990,Nairobi,2023-03-01,Deposit,2730.0,7690.0,Monthly contribution
SAV022938,MEM0990,Nairobi,2023-04-04,Deposit,2660.0,10350.0,Monthly contribution
SAV022939,MEM0990,Nairobi,2023-05-01,Deposit,2280.0,12630.0,Monthly contribution
SAV022940,MEM0990,Nairobi,2023-06-06,Deposit,2610.0,15240.0,Monthly contribution
SAV022941,MEM0990,Nairobi,2023-07-06,Deposit,2280.0,17520.0,Monthly contribution
SAV022942,MEM0990,Nairobi,2023-08-03,Deposit,2600.0,20120.0,Monthly contribution
SAV022943,MEM0990,Nairobi,2023-09-01,Deposit,2530.0,22650.0,Monthly contribution
SAV022944,MEM0990,Nairobi,2023-10-04,Deposit,2700.0,25350.0,Monthly contribution
SAV022945,MEM0990,Nairobi,2023-11-01,Deposit,2430.0,27780.0,Monthly contribution
SAV022946,MEM0990,Nairobi,2023-12-02,Deposit,2650.0,30430.0,Monthly contribution
SAV022947,MEM0990,Nairobi,2024-01-01,Deposit,2250.0,32680.0,Monthly contribution
SAV022948,MEM0990,Nairobi,2024-02-06,Deposit,2600.0,35280.0,Monthly contribution
SAV022949,MEM0990,Nairobi,2024-03-04,Deposit,2750.0,38030.0,Monthly contribution
SAV022950,MEM0990,Nairobi,2024-04-02,Deposit,2360.0,40390.0,Monthly contribution
SAV022951,MEM0990,Nairobi,2024-05-05,Deposit,2370.0,42760.0,Monthly contribution
SAV022952,MEM0990,Nairobi,2024-06-06,Deposit,2490.0,45250.0,Monthly contribution
SAV022953,MEM0990,Nairobi,2024-07-01,Deposit,2580.0,47830.0,Monthly contribution
SAV022954,MEM0990,Nairobi,2024-08-01,Deposit,2670.0,50500.0,Monthly contribution
SAV022955,MEM0990,Nairobi,2024-09-03,Deposit,2300.0,52800.0,Monthly contribution
SAV022956,MEM0990,Nairobi,2024-10-04,Deposit,2530.0,55330.0,Monthly contribution
SAV022957,MEM0990,Nairobi,2024-11-05,Deposit,2330.0,57660.0,Monthly contribution
SAV022958,MEM0990,Nairobi,2024-12-02,Deposit,2560.0,60220.0,Monthly contribution
SAV022959,MEM0991,Nakuru,2023-01-06,Deposit,2720.0,2720.0,Monthly contribution
SAV022960,MEM0991,Nakuru,2023-02-01,Deposit,2700.0,5420.0,Monthly contribution
SAV022961,MEM0991,Nakuru,2023-03-04,Deposit,2740.0,8160.0,Monthly contribution
SAV022962,MEM0991,Nakuru,2023-04-05,Deposit,2290.0,10450.0,Monthly contribution
SAV022963,MEM0991,Nakuru,2023-05-03,Deposit,2440.0,12890.0,Monthly contribution
SAV022964,MEM0991,Nakuru,2023-06-05,Deposit,2670.0,15560.0,Monthly contribution
SAV022965,MEM0991,Nakuru,2023-07-04,Deposit,2460.0,18020.0,Monthly contribution
SAV022966,MEM0991,Nakuru,2023-08-06,Deposit,2280.0,20300.0,Monthly contribution
SAV022967,MEM0991,Nakuru,2023-09-01,Deposit,2410.0,22710.0,Monthly contribution
SAV022968,MEM0991,Nakuru,2023-10-03,Deposit,2740.0,25450.0,Monthly contribution
SAV022969,MEM0991,Nakuru,2023-11-05,Deposit,2370.0,27820.0,Monthly contribution
SAV022970,MEM0991,Nakuru,2023-12-03,Deposit,2610.0,30430.0,Monthly contribution
SAV022971,MEM0991,Nakuru,2024-01-01,Deposit,2660.0,33090.0,Monthly contribution
SAV022972,MEM0991,Nakuru,2024-02-05,Deposit,2280.0,35370.0,Monthly contribution
SAV022973,MEM0991,Nakuru,2024-03-01,Deposit,2610.0,37980.0,Monthly contribution
SAV022974,MEM0991,Nakuru,2024-04-01,Deposit,2750.0,40730.0,Monthly contribution
SAV022975,MEM0991,Nakuru,2024-05-03,Deposit,2730.0,43460.0,Monthly contribution
SAV022976,MEM0991,Nakuru,2024-06-03,Deposit,2280.0,45740.0,Monthly contribution
SAV022977,MEM0991,Nakuru,2024-07-01,Deposit,2620.0,48360.0,Monthly contribution
SAV022978,MEM0991,Nakuru,2024-08-05,Deposit,2600.0,50960.0,Monthly contribution
SAV022979,MEM0991,Nakuru,2024-09-05,Deposit,2720.0,53680.0,Monthly contribution
SAV022980,MEM0991,Nakuru,2024-10-06,Deposit,2730.0,56410.0,Monthly contribution
SAV022981,MEM0991,Nakuru,2024-11-02,Deposit,2450.0,58860.0,Monthly contribution
SAV022982,MEM0991,Nakuru,2024-12-05,Deposit,2490.0,61350.0,Monthly contribution
SAV022983,MEM0992,Nairobi,2023-01-06,Deposit,2120.0,2120.0,Monthly contribution
SAV022984,MEM0992,Nairobi,2023-02-04,Deposit,2140.0,4260.0,Monthly contribution
SAV022985,MEM0992,Nairobi,2023-03-05,Deposit,2200.0,6460.0,Monthly contribution
SAV022986,MEM0992,Nairobi,2023-04-01,Deposit,1970.0,8430.0,Monthly contribution
SAV022987,MEM0992,Nairobi,2023-05-03,Deposit,2140.0,10570.0,Monthly contribution
SAV022988,MEM0992,Nairobi,2023-06-03,Deposit,2170.0,12740.0,Monthly contribution
SAV022989,MEM0992,Nairobi,2023-07-03,Deposit,1950.0,14690.0,Monthly contribution
SAV022990,MEM0992,Nairobi,2023-08-01,Deposit,1990.0,16680.0,Monthly contribution
SAV022991,MEM0992,Nairobi,2023-09-02,Deposit,2130.0,18810.0,Monthly contribution
SAV022992,MEM0992,Nairobi,2023-10-04,Deposit,1870.0,20680.0,Monthly contribution
SAV022993,MEM0992,Nairobi,2023-11-01,Deposit,2150.0,22830.0,Monthly contribution
SAV022994,MEM0992,Nairobi,2023-12-03,Deposit,1950.0,24780.0,Monthly contribution
SAV022995,MEM0992,Nairobi,2024-01-06,Deposit,2070.0,26850.0,Monthly contribution
SAV022996,MEM0992,Nairobi,2024-02-01,Deposit,2000.0,28850.0,Monthly contribution
SAV022997,MEM0992,Nairobi,2024-03-04,Deposit,2110.0,30960.0,Monthly contribution
SAV022998,MEM0992,Nairobi,2024-04-03,Deposit,1940.0,32900.0,Monthly contribution
SAV022999,MEM0992,Nairobi,2024-05-06,Deposit,2150.0,35050.0,Monthly contribution
SAV023000,MEM0992,Nairobi,2024-06-04,Deposit,2010.0,37060.0,Monthly contribution
SAV023001,MEM0992,Nairobi,2024-07-01,Deposit,2110.0,39170.0,Monthly contribution
SAV023002,MEM0992,Nairobi,2024-08-03,Deposit,2120.0,41290.0,Monthly contribution
SAV023003,MEM0992,Nairobi,2024-09-01,Deposit,2020.0,43310.0,Monthly contribution
SAV023004,MEM0992,Nairobi,2024-10-03,Deposit,1950.0,45260.0,Monthly contribution
SAV023005,MEM0992,Nairobi,2024-11-01,Deposit,2190.0,47450.0,Monthly contribution
SAV023007,MEM0992,Nairobi,2024-11-18,Withdrawal,-15000.0,32450.0,Member withdrawal request
SAV023006,MEM0992,Nairobi,2024-12-05,Deposit,2180.0,34630.0,Monthly contribution
SAV023008,MEM0993,Nairobi,2023-01-04,Deposit,970.0,970.0,Monthly contribution
SAV023009,MEM0993,Nairobi,2023-02-02,Deposit,910.0,1880.0,Monthly contribution
SAV023010,MEM0993,Nairobi,2023-03-06,Deposit,980.0,2860.0,Monthly contribution
SAV023011,MEM0993,Nairobi,2023-04-03,Deposit,1010.0,3870.0,Monthly contribution
SAV023032,MEM0993,Nairobi,2023-04-30,Withdrawal,-15000.0,-11130.0,Member withdrawal request
SAV023012,MEM0993,Nairobi,2023-05-03,Deposit,1080.0,-10050.0,Monthly contribution
SAV023013,MEM0993,Nairobi,2023-06-03,Deposit,950.0,-9100.0,Monthly contribution
SAV023033,MEM0993,Nairobi,2023-06-03,Withdrawal,-5000.0,-14100.0,Member withdrawal request
SAV023014,MEM0993,Nairobi,2023-07-03,Deposit,920.0,-13180.0,Monthly contribution
SAV023015,MEM0993,Nairobi,2023-08-03,Deposit,1080.0,-12100.0,Monthly contribution
SAV023016,MEM0993,Nairobi,2023-09-05,Deposit,1050.0,-11050.0,Monthly contribution
SAV023017,MEM0993,Nairobi,2023-10-03,Deposit,1090.0,-9960.0,Monthly contribution
SAV023018,MEM0993,Nairobi,2023-11-06,Deposit,1050.0,-8910.0,Monthly contribution
SAV023019,MEM0993,Nairobi,2023-12-06,Deposit,980.0,-7930.0,Monthly contribution
SAV023020,MEM0993,Nairobi,2024-01-05,Deposit,900.0,-7030.0,Monthly contribution
SAV023021,MEM0993,Nairobi,2024-02-03,Deposit,910.0,-6120.0,Monthly contribution
SAV023022,MEM0993,Nairobi,2024-03-01,Deposit,1070.0,-5050.0,Monthly contribution
SAV023023,MEM0993,Nairobi,2024-04-01,Deposit,970.0,-4080.0,Monthly contribution
SAV023024,MEM0993,Nairobi,2024-05-06,Deposit,950.0,-3130.0,Monthly contribution
SAV023025,MEM0993,Nairobi,2024-06-04,Deposit,1000.0,-2130.0,Monthly contribution
SAV023026,MEM0993,Nairobi,2024-07-02,Deposit,1100.0,-1030.0,Monthly contribution
SAV023027,MEM0993,Nairobi,2024-08-03,Deposit,980.0,-50.0,Monthly contribution
SAV023028,MEM0993,Nairobi,2024-09-04,Deposit,1080.0,1030.0,Monthly contribution
SAV023029,MEM0993,Nairobi,2024-10-02,Deposit,910.0,1940.0,Monthly contribution
SAV023030,MEM0993,Nairobi,2024-11-04,Deposit,950.0,2890.0,Monthly contribution
SAV023031,MEM0993,Nairobi,2024-12-06,Deposit,1050.0,3940.0,Monthly contribution
SAV023034,MEM0994,Mombasa,2023-01-04,Deposit,1980.0,1980.0,Monthly contribution
SAV023035,MEM0994,Mombasa,2023-02-01,Deposit,2060.0,4040.0,Monthly contribution
SAV023036,MEM0994,Mombasa,2023-03-01,Deposit,1980.0,6020.0,Monthly contribution
SAV023037,MEM0994,Mombasa,2023-04-05,Deposit,1820.0,7840.0,Monthly contribution
SAV023038,MEM0994,Mombasa,2023-05-03,Deposit,1830.0,9670.0,Monthly contribution
SAV023039,MEM0994,Mombasa,2023-06-03,Deposit,1890.0,11560.0,Monthly contribution
SAV023040,MEM0994,Mombasa,2023-07-02,Deposit,2030.0,13590.0,Monthly contribution
SAV023041,MEM0994,Mombasa,2023-08-02,Deposit,2070.0,15660.0,Monthly contribution
SAV023042,MEM0994,Mombasa,2023-09-06,Deposit,2040.0,17700.0,Monthly contribution
SAV023043,MEM0994,Mombasa,2023-10-04,Deposit,2110.0,19810.0,Monthly contribution
SAV023044,MEM0994,Mombasa,2023-11-01,Deposit,1960.0,21770.0,Monthly contribution
SAV023045,MEM0994,Mombasa,2023-12-03,Deposit,2070.0,23840.0,Monthly contribution
SAV023046,MEM0994,Mombasa,2024-01-04,Deposit,1900.0,25740.0,Monthly contribution
SAV023047,MEM0994,Mombasa,2024-02-03,Deposit,2110.0,27850.0,Monthly contribution
SAV023048,MEM0994,Mombasa,2024-03-04,Deposit,1820.0,29670.0,Monthly contribution
SAV023049,MEM0994,Mombasa,2024-04-01,Deposit,1970.0,31640.0,Monthly contribution
SAV023050,MEM0994,Mombasa,2024-05-04,Deposit,2080.0,33720.0,Monthly contribution
SAV023051,MEM0994,Mombasa,2024-06-01,Deposit,1940.0,35660.0,Monthly contribution
SAV023052,MEM0994,Mombasa,2024-07-05,Deposit,2080.0,37740.0,Monthly contribution
SAV023053,MEM0994,Mombasa,2024-08-01,Deposit,2150.0,39890.0,Monthly contribution
SAV023054,MEM0994,Mombasa,2024-09-04,Deposit,2160.0,42050.0,Monthly contribution
SAV023055,MEM0994,Mombasa,2024-10-02,Deposit,2020.0,44070.0,Monthly contribution
SAV023056,MEM0994,Mombasa,2024-11-03,Deposit,2000.0,46070.0,Monthly contribution
SAV023057,MEM0994,Mombasa,2024-12-04,Deposit,1950.0,48020.0,Monthly contribution
SAV023058,MEM0995,Mombasa,2023-01-04,Deposit,1510.0,1510.0,Monthly contribution
SAV023059,MEM0995,Mombasa,2023-02-04,Deposit,1630.0,3140.0,Monthly contribution
SAV023060,MEM0995,Mombasa,2023-03-04,Deposit,1590.0,4730.0,Monthly contribution
SAV023061,MEM0995,Mombasa,2023-04-02,Deposit,1480.0,6210.0,Monthly contribution
SAV023062,MEM0995,Mombasa,2023-05-05,Deposit,1560.0,7770.0,Monthly contribution
SAV023063,MEM0995,Mombasa,2023-06-02,Deposit,1570.0,9340.0,Monthly contribution
SAV023064,MEM0995,Mombasa,2023-07-02,Deposit,1520.0,10860.0,Monthly contribution
SAV023065,MEM0995,Mombasa,2023-08-01,Deposit,1440.0,12300.0,Monthly contribution
SAV023066,MEM0995,Mombasa,2023-09-01,Deposit,1430.0,13730.0,Monthly contribution
SAV023067,MEM0995,Mombasa,2023-10-05,Deposit,1640.0,15370.0,Monthly contribution
SAV023068,MEM0995,Mombasa,2023-11-01,Deposit,1590.0,16960.0,Monthly contribution
SAV023069,MEM0995,Mombasa,2023-12-04,Deposit,1460.0,18420.0,Monthly contribution
SAV023070,MEM0995,Mombasa,2024-01-06,Deposit,1640.0,20060.0,Monthly contribution
SAV023071,MEM0995,Mombasa,2024-02-04,Deposit,1460.0,21520.0,Monthly contribution
SAV023072,MEM0995,Mombasa,2024-03-02,Deposit,1510.0,23030.0,Monthly contribution
SAV023073,MEM0995,Mombasa,2024-04-04,Deposit,1480.0,24510.0,Monthly contribution
SAV023074,MEM0995,Mombasa,2024-05-03,Deposit,1620.0,26130.0,Monthly contribution
SAV023075,MEM0995,Mombasa,2024-06-01,Deposit,1590.0,27720.0,Monthly contribution
SAV023076,MEM0995,Mombasa,2024-07-06,Deposit,1620.0,29340.0,Monthly contribution
SAV023077,MEM0995,Mombasa,2024-08-02,Deposit,1520.0,30860.0,Monthly contribution
SAV023082,MEM0995,Mombasa,2024-08-28,Withdrawal,-25000.0,5860.0,Member withdrawal request
SAV023078,MEM0995,Mombasa,2024-09-01,Deposit,1560.0,7420.0,Monthly contribution
SAV023079,MEM0995,Mombasa,2024-10-05,Deposit,1450.0,8870.0,Monthly contribution
SAV023080,MEM0995,Mombasa,2024-11-03,Deposit,1590.0,10460.0,Monthly contribution
SAV023081,MEM0995,Mombasa,2024-12-06,Deposit,1560.0,12020.0,Monthly contribution
SAV023083,MEM0996,Kisumu,2023-01-01,Deposit,500.0,500.0,Monthly contribution
SAV023084,MEM0996,Kisumu,2023-02-02,Deposit,470.0,970.0,Monthly contribution
SAV023085,MEM0996,Kisumu,2023-03-04,Deposit,480.0,1450.0,Monthly contribution
