payment_id,loan_id,member_id,branch,due_date,payment_date,installment_due_kes,amount_paid_kes,days_late,payment_status
PAY0012116,LN01311,MEM1022,Mombasa,2024-11-07,2024-11-12,19205.15,19205.15,5,Paid on Time
PAY0012117,LN01311,MEM1022,Mombasa,2024-12-07,2024-12-22,19205.15,19205.15,15,Late Payment
PAY0012118,LN01312,MEM1022,Mombasa,2024-04-17,2024-07-03,93327.64,58627.66,77,Partial Payment
PAY0012119,LN01312,MEM1022,Mombasa,2024-05-17,2024-07-16,93327.64,53296.36,60,Partial Payment
PAY0012120,LN01312,MEM1022,Mombasa,2024-06-17,2024-08-23,93327.64,29915.27,67,Partial Payment
PAY0012121,LN01312,MEM1022,Mombasa,2024-07-17,2024-10-15,93327.64,43446.65,90,Partial Payment
PAY0012122,LN01312,MEM1022,Mombasa,2024-08-17,2024-10-26,93327.64,31416.51,70,Partial Payment
PAY0012123,LN01312,MEM1022,Mombasa,2024-09-17,2024-11-20,93327.64,38238.33,64,Partial Payment
PAY0012124,LN01312,MEM1022,Mombasa,2024-10-17,2024-12-17,93327.64,57103.78,61,Partial Payment
PAY0012125,LN01312,MEM1022,Mombasa,2024-11-17,2025-01-31,93327.64,33881.02,75,Partial Payment
PAY0012126,LN01312,MEM1022,Mombasa,2024-12-17,2025-03-08,93327.64,42768.62,81,Partial Payment
PAY0012127,LN01313,MEM1023,Nairobi,2023-03-18,2023-03-26,8407.7,8407.7,8,Late Payment
PAY0012128,LN01313,MEM1023,Nairobi,2023-04-18,2023-04-18,8407.7,8407.7,0,Paid on Time
PAY0012129,LN01313,MEM1023,Nairobi,2023-05-18,2023-05-19,8407.7,8407.7,1,Paid on Time
PAY0012130,LN01313,MEM1023,Nairobi,2023-06-18,2023-06-25,8407.7,8407.7,7,Late Payment
PAY0012131,LN01313,MEM1023,Nairobi,2023-07-18,2023-07-20,8407.7,8407.7,2,Paid on Time
PAY0012132,LN01313,MEM1023,Nairobi,2023-08-18,2023-08-21,8407.7,8407.7,3,Paid on Time
PAY0012133,LN01313,MEM1023,Nairobi,2023-09-18,2023-09-18,8407.7,8407.7,0,Paid on Time
PAY0012134,LN01313,MEM1023,Nairobi,2023-10-18,2023-10-19,8407.7,8407.7,1,Paid on Time
PAY0012135,LN01313,MEM1023,Nairobi,2023-11-18,2023-11-30,8407.7,8407.7,12,Late Payment
PAY0012136,LN01313,MEM1023,Nairobi,2023-12-18,2023-12-18,8407.7,8407.7,0,Paid on Time
PAY0012137,LN01313,MEM1023,Nairobi,2024-01-18,2024-01-22,8407.7,8407.7,4,Paid on Time
PAY0012138,LN01313,MEM1023,Nairobi,2024-02-18,2024-02-22,8407.7,8407.7,4,Paid on Time
PAY0012139,LN01313,MEM1023,Nairobi,2024-03-18,2024-03-18,8407.7,8407.7,0,Paid on Time
PAY0012140,LN01313,MEM1023,Nairobi,2024-04-18,2024-04-22,8407.7,8407.7,4,Paid on Time
PAY0012141,LN01313,MEM1023,Nairobi,2024-05-18,2024-05-22,8407.7,8407.7,4,Paid on Time
PAY0012142,LN01313,MEM1023,Nairobi,2024-06-18,2024-06-22,8407.7,8407.7,4,Paid on Time
PAY0012143,LN01313,MEM1023,Nairobi,2024-07-18,2024-07-20,8407.7,8407.7,2,Paid on Time
PAY0012144,LN01313,MEM1023,Nairobi,2024-08-18,2024-08-20,8407.7,8407.7,2,Paid on Time
PAY0012145,LN01313,MEM1023,Nairobi,2024-09-18,2024-09-20,8407.7,8407.7,2,Paid on Time
PAY0012146,LN01313,MEM1023,Nairobi,2024-10-18,2024-10-22,8407.7,8407.7,4,Paid on Time
PAY0012147,LN01313,MEM1023,Nairobi,2024-11-18,2024-11-20,8407.7,8407.7,2,Paid on Time
PAY0012148,LN01313,MEM1023,Nairobi,2024-12-18,2024-12-23,8407.7,8407.7,5,Paid on Time
PAY0012149,LN01314,MEM1024,Nairobi,2024-03-07,2024-03-11,34458.69,34458.69,4,Paid on Time
PAY0012150,LN01314,MEM1024,Nairobi,2024-04-07,2024-04-18,34458.69,34458.69,11,Late Payment
PAY0012151,LN01314,MEM1024,Nairobi,2024-05-07,2024-05-09,34458.69,34458.69,2,Paid on Time
PAY0012152,LN01314,MEM1024,Nairobi,2024-06-07,2024-06-11,34458.69,34458.69,4,Paid on Time
PAY0012153,LN01314,MEM1024,Nairobi,2024-07-07,2024-07-11,34458.69,34458.69,4,Paid on Time
PAY0012154,LN01314,MEM1024,Nairobi,2024-08-07,2024-09-01,34458.69,34458.69,25,Late Payment
PAY0012155,LN01315,MEM1026,Kisumu,2024-10-28,2024-10-31,8672.13,8672.13,3,Paid on Time
PAY0012156,LN01315,MEM1026,Kisumu,2024-11-28,2024-11-30,8672.13,8672.13,2,Paid on Time
PAY0012157,LN01315,MEM1026,Kisumu,2024-12-28,2025-01-02,8672.13,8672.13,5,Paid on Time
PAY0012158,LN01316,MEM1027,Nairobi,2024-06-11,2024-08-22,9482.49,6272.37,72,Partial Payment
PAY0012159,LN01316,MEM1027,Nairobi,2024-07-11,2024-10-03,9482.49,5707.62,84,Partial Payment
PAY0012160,LN01316,MEM1027,Nairobi,2024-08-11,2024-10-18,9482.49,4645.27,68,Partial Payment
PAY0012161,LN01316,MEM1027,Nairobi,2024-09-11,2024-12-08,9482.49,3369.48,88,Partial Payment
PAY0012162,LN01316,MEM1027,Nairobi,2024-10-11,2025-01-08,9482.49,3859.91,89,Partial Payment
PAY0012163,LN01316,MEM1027,Nairobi,2024-11-11,2025-01-10,9482.49,2934.4,60,Partial Payment
PAY0012164,LN01316,MEM1027,Nairobi,2024-12-11,2025-02-28,9482.49,6622.82,79,Partial Payment
PAY0012165,LN01317,MEM1027,Nairobi,2023-04-13,2023-04-15,13553.35,13553.35,2,Paid on Time
PAY0012166,LN01317,MEM1027,Nairobi,2023-05-13,2023-05-15,13553.35,13553.35,2,Paid on Time
PAY0012167,LN01317,MEM1027,Nairobi,2023-06-13,2023-06-13,13553.35,13553.35,0,Paid on Time
PAY0012168,LN01317,MEM1027,Nairobi,2023-07-13,2023-07-15,13553.35,13553.35,2,Paid on Time
PAY0012169,LN01317,MEM1027,Nairobi,2023-08-13,2023-08-15,13553.35,13553.35,2,Paid on Time
PAY0012170,LN01317,MEM1027,Nairobi,2023-09-13,2023-09-17,13553.35,13553.35,4,Paid on Time
PAY0012171,LN01318,MEM1028,Kisumu,2024-05-23,2024-05-23,22422.02,22422.02,0,Paid on Time
PAY0012172,LN01318,MEM1028,Kisumu,2024-06-23,2024-06-23,22422.02,22422.02,0,Paid on Time
PAY0012173,LN01318,MEM1028,Kisumu,2024-07-23,2024-07-24,22422.02,22422.02,1,Paid on Time
PAY0012174,LN01318,MEM1028,Kisumu,2024-08-23,2024-08-28,22422.02,22422.02,5,Paid on Time
PAY0012175,LN01318,MEM1028,Kisumu,2024-09-23,2024-09-28,22422.02,22422.02,5,Paid on Time
PAY0012176,LN01318,MEM1028,Kisumu,2024-10-23,2024-11-17,22422.02,11211.01,25,Partial Payment
PAY0012177,LN01318,MEM1028,Kisumu,2024-11-23,2024-11-23,22422.02,22422.02,0,Paid on Time
PAY0012178,LN01318,MEM1028,Kisumu,2024-12-23,2024-12-25,22422.02,22422.02,2,Paid on Time
PAY0012179,LN01319,MEM1029,Nakuru,2023-04-24,2023-04-27,26917.55,26917.55,3,Paid on Time
PAY0012180,LN01319,MEM1029,Nakuru,2023-05-24,2023-05-28,26917.55,26917.55,4,Paid on Time
PAY0012181,LN01319,MEM1029,Nakuru,2023-06-24,2023-06-27,26917.55,26917.55,3,Paid on Time
PAY0012182,LN01319,MEM1029,Nakuru,2023-07-24,2023-07-25,26917.55,26917.55,1,Paid on Time
PAY0012183,LN01319,MEM1029,Nakuru,2023-08-24,2023-08-29,26917.55,26917.55,5,Paid on Time
PAY0012184,LN01319,MEM1029,Nakuru,2023-09-24,2023-09-29,26917.55,26917.55,5,Paid on Time
PAY0012185,LN01320,MEM1032,Kisumu,2023-11-01,2023-11-06,118870.2,118870.2,5,Paid on Time
PAY0012186,LN01320,MEM1032,Kisumu,2023-12-01,2023-12-01,118870.2,118870.2,0,Paid on Time
PAY0012187,LN01320,MEM1032,Kisumu,2024-01-01,2024-01-04,118870.2,118870.2,3,Paid on Time
PAY0012188,LN01320,MEM1032,Kisumu,2024-02-01,2024-02-02,118870.2,118870.2,1,Paid on Time
PAY0012189,LN01320,MEM1032,Kisumu,2024-03-01,2024-03-03,118870.2,118870.2,2,Paid on Time
PAY0012190,LN01320,MEM1032,Kisumu,2024-04-01,2024-04-05,118870.2,118870.2,4,Paid on Time
PAY0012191,LN01320,MEM1032,Kisumu,2024-05-01,2024-05-06,118870.2,118870.2,5,Paid on Time
PAY0012192,LN01320,MEM1032,Kisumu,2024-06-01,2024-06-06,118870.2,118870.2,5,Paid on Time
PAY0012193,LN01320,MEM1032,Kisumu,2024-07-01,2024-07-05,118870.2,118870.2,4,Paid on Time
PAY0012194,LN01320,MEM1032,Kisumu,2024-08-01,2024-08-26,118870.2,118870.2,25,Late Payment
PAY0012195,LN01320,MEM1032,Kisumu,2024-09-01,2024-09-05,118870.2,118870.2,4,Paid on Time
PAY0012196,LN01320,MEM1032,Kisumu,2024-10-01,2024-10-03,118870.2,118870.2,2,Paid on Time
PAY0012197,LN01321,MEM1032,Kisumu,2023-10-28,2023-11-02,33301.83,33301.83,5,Paid on Time
PAY0012198,LN01321,MEM1032,Kisumu,2023-11-28,2023-12-02,33301.83,33301.83,4,Paid on Time
PAY0012199,LN01321,MEM1032,Kisumu,2023-12-28,2023-12-30,33301.83,33301.83,2,Paid on Time
PAY0012200,LN01321,MEM1032,Kisumu,2024-01-28,2024-02-01,33301.83,33301.83,4,Paid on Time
PAY0012201,LN01321,MEM1032,Kisumu,2024-02-28,2024-03-04,33301.83,33301.83,5,Paid on Time
PAY0012202,LN01321,MEM1032,Kisumu,2024-03-28,2024-03-31,33301.83,33301.83,3,Paid on Time
PAY0012203,LN01322,MEM1035,Kisumu,2023-11-28,2023-12-02,19441.84,19441.84,4,Paid on Time
PAY0012204,LN01322,MEM1035,Kisumu,2023-12-28,2024-01-01,19441.84,19441.84,4,Paid on Time
PAY0012205,LN01322,MEM1035,Kisumu,2024-01-28,2024-01-30,19441.84,19441.84,2,Paid on Time
PAY0012206,LN01322,MEM1035,Kisumu,2024-02-28,2024-03-04,19441.84,19441.84,5,Paid on Time
PAY0012207,LN01322,MEM1035,Kisumu,2024-03-28,2024-03-31,19441.84,19441.84,3,Paid on Time
PAY0012208,LN01322,MEM1035,Kisumu,2024-04-28,2024-05-01,19441.84,19441.84,3,Paid on Time
PAY0012209,LN01322,MEM1035,Kisumu,2024-05-28,2024-06-26,19441.84,9720.92,29,Partial Payment
PAY0012210,LN01322,MEM1035,Kisumu,2024-06-28,2024-07-16,19441.84,9720.92,18,Partial Payment
PAY0012211,LN01322,MEM1035,Kisumu,2024-07-28,2024-07-29,19441.84,19441.84,1,Paid on Time
PAY0012212,LN01322,MEM1035,Kisumu,2024-08-28,2024-09-02,19441.84,19441.84,5,Paid on Time
PAY0012213,LN01322,MEM1035,Kisumu,2024-09-28,2024-09-29,19441.84,19441.84,1,Paid on Time
PAY0012214,LN01322,MEM1035,Kisumu,2024-10-28,2024-10-28,19441.84,19441.84,0,Paid on Time
PAY0012215,LN01322,MEM1035,Kisumu,2024-11-28,2024-11-28,19441.84,19441.84,0,Paid on Time
PAY0012216,LN01322,MEM1035,Kisumu,2024-12-28,2024-12-30,19441.84,19441.84,2,Paid on Time
PAY0012217,LN01323,MEM1036,Kisumu,2024-08-24,2024-08-24,9607.44,9607.44,0,Paid on Time
PAY0012218,LN01323,MEM1036,Kisumu,2024-09-24,2024-09-24,9607.44,9607.44,0,Paid on Time
PAY0012219,LN01323,MEM1036,Kisumu,2024-10-24,2024-10-24,9607.44,9607.44,0,Paid on Time
PAY0012220,LN01323,MEM1036,Kisumu,2024-11-24,2024-11-24,9607.44,9607.44,0,Paid on Time
PAY0012221,LN01323,MEM1036,Kisumu,2024-12-24,2024-12-24,9607.44,9607.44,0,Paid on Time
PAY0012222,LN01324,MEM1038,Nairobi,2024-09-11,2024-12-06,6527.93,2825.48,86,Partial Payment
PAY0012223,LN01324,MEM1038,Nairobi,2024-10-11,2024-12-11,6527.93,3760.55,61,Partial Payment
PAY0012224,LN01324,MEM1038,Nairobi,2024-11-11,2025-02-03,6527.93,2385.7,84,Partial Payment
PAY0012225,LN01324,MEM1038,Nairobi,2024-12-11,2025-02-23,6527.93,4545.46,74,Partial Payment
PAY0012226,LN01325,MEM1039,Nairobi,2023-02-14,2023-02-19,1212.17,1212.17,5,Paid on Time
PAY0012227,LN01325,MEM1039,Nairobi,2023-03-14,2023-03-14,1212.17,1212.17,0,Paid on Time
PAY0012228,LN01325,MEM1039,Nairobi,2023-04-14,2023-04-19,1212.17,1212.17,5,Paid on Time
PAY0012229,LN01325,MEM1039,Nairobi,2023-05-14,2023-05-17,1212.17,1212.17,3,Paid on Time
PAY0012230,LN01325,MEM1039,Nairobi,2023-06-14,2023-06-15,1212.17,1212.17,1,Paid on Time
PAY0012231,LN01325,MEM1039,Nairobi,2023-07-14,2023-07-16,1212.17,1212.17,2,Paid on Time
PAY0012232,LN01325,MEM1039,Nairobi,2023-08-14,2023-09-12,1212.17,606.09,29,Partial Payment
PAY0012233,LN01325,MEM1039,Nairobi,2023-09-14,2023-09-19,1212.17,1212.17,5,Paid on Time
PAY0012234,LN01325,MEM1039,Nairobi,2023-10-14,2023-10-16,1212.17,1212.17,2,Paid on Time
PAY0012235,LN01325,MEM1039,Nairobi,2023-11-14,2023-11-17,1212.17,1212.17,3,Paid on Time
PAY0012236,LN01325,MEM1039,Nairobi,2023-12-14,2023-12-18,1212.17,1212.17,4,Paid on Time
PAY0012237,LN01325,MEM1039,Nairobi,2024-01-14,2024-01-19,1212.17,1212.17,5,Paid on Time
PAY0012238,LN01325,MEM1039,Nairobi,2024-02-14,2024-02-19,1212.17,1212.17,5,Paid on Time
PAY0012239,LN01325,MEM1039,Nairobi,2024-03-14,2024-03-15,1212.17,1212.17,1,Paid on Time
PAY0012240,LN01325,MEM1039,Nairobi,2024-04-14,2024-04-16,1212.17,1212.17,2,Paid on Time
PAY0012241,LN01325,MEM1039,Nairobi,2024-05-14,2024-05-14,1212.17,1212.17,0,Paid on Time
PAY0012242,LN01325,MEM1039,Nairobi,2024-06-14,2024-06-17,1212.17,1212.17,3,Paid on Time
PAY0012243,LN01325,MEM1039,Nairobi,2024-07-14,2024-07-15,1212.17,1212.17,1,Paid on Time
PAY0012244,LN01325,MEM1039,Nairobi,2024-08-14,2024-08-16,1212.17,1212.17,2,Paid on Time
PAY0012245,LN01325,MEM1039,Nairobi,2024-09-14,2024-09-16,1212.17,1212.17,2,Paid on Time
PAY0012246,LN01325,MEM1039,Nairobi,2024-10-14,2024-10-16,1212.17,1212.17,2,Paid on Time
PAY0012247,LN01325,MEM1039,Nairobi,2024-11-14,2024-11-21,1212.17,1212.17,7,Late Payment
PAY0012248,LN01325,MEM1039,Nairobi,2024-12-14,2024-12-18,1212.17,1212.17,4,Paid on Time
PAY0012249,LN01326,MEM1041,Nairobi,2023-03-16,2023-03-21,5089.37,5089.37,5,Paid on Time
PAY0012250,LN01326,MEM1041,Nairobi,2023-04-16,2023-04-17,5089.37,5089.37,1,Paid on Time
PAY0012251,LN01326,MEM1041,Nairobi,2023-05-16,2023-05-19,5089.37,5089.37,3,Paid on Time
PAY0012252,LN01326,MEM1041,Nairobi,2023-06-16,2023-06-18,5089.37,5089.37,2,Paid on Time
PAY0012253,LN01326,MEM1041,Nairobi,2023-07-16,2023-07-16,5089.37,5089.37,0,Paid on Time
PAY0012254,LN01326,MEM1041,Nairobi,2023-08-16,2023-08-17,5089.37,5089.37,1,Paid on Time
PAY0012255,LN01326,MEM1041,Nairobi,2023-09-16,2023-09-20,5089.37,5089.37,4,Paid on Time
PAY0012256,LN01326,MEM1041,Nairobi,2023-10-16,2023-10-18,5089.37,5089.37,2,Paid on Time
PAY0012257,LN01326,MEM1041,Nairobi,2023-11-16,2023-11-18,5089.37,5089.37,2,Paid on Time
PAY0012258,LN01326,MEM1041,Nairobi,2023-12-16,2024-01-14,5089.37,5089.37,29,Late Payment
PAY0012259,LN01326,MEM1041,Nairobi,2024-01-16,2024-01-20,5089.37,5089.37,4,Paid on Time
PAY0012260,LN01326,MEM1041,Nairobi,2024-02-16,2024-02-20,5089.37,5089.37,4,Paid on Time
PAY0012261,LN01326,MEM1041,Nairobi,2024-03-16,2024-03-16,5089.37,5089.37,0,Paid on Time
PAY0012262,LN01326,MEM1041,Nairobi,2024-04-16,2024-04-20,5089.37,5089.37,4,Paid on Time
PAY0012263,LN01326,MEM1041,Nairobi,2024-05-16,2024-05-20,5089.37,5089.37,4,Paid on Time
PAY0012264,LN01326,MEM1041,Nairobi,2024-06-16,2024-07-05,5089.37,5089.37,19,Late Payment
PAY0012265,LN01326,MEM1041,Nairobi,2024-07-16,2024-07-26,5089.37,5089.37,10,Late Payment
PAY0012266,LN01326,MEM1041,Nairobi,2024-08-16,2024-08-18,5089.37,5089.37,2,Paid on Time
PAY0012267,LN01326,MEM1041,Nairobi,2024-09-16,2024-09-16,5089.37,5089.37,0,Paid on Time
PAY0012268,LN01326,MEM1041,Nairobi,2024-10-16,2024-10-20,5089.37,5089.37,4,Paid on Time
PAY0012269,LN01326,MEM1041,Nairobi,2024-11-16,2024-11-17,5089.37,5089.37,1,Paid on Time
PAY0012270,LN01326,MEM1041,Nairobi,2024-12-16,2024-12-19,5089.37,5089.37,3,Paid on Time
PAY0012271,LN01327,MEM1041,Nairobi,2023-02-02,2023-02-07,3159.45,3159.45,5,Paid on Time
PAY0012272,LN01327,MEM1041,Nairobi,2023-03-02,2023-03-07,3159.45,3159.45,5,Paid on Time
PAY0012273,LN01327,MEM1041,Nairobi,2023-04-02,2023-04-03,3159.45,3159.45,1,Paid on Time
PAY0012274,LN01327,MEM1041,Nairobi,2023-05-02,2023-05-02,3159.45,3159.45,0,Paid on Time
PAY0012275,LN01327,MEM1041,Nairobi,2023-06-02,2023-06-05,3159.45,3159.45,3,Paid on Time
PAY0012276,LN01327,MEM1041,Nairobi,2023-07-02,2023-07-04,3159.45,3159.45,2,Paid on Time
PAY0012277,LN01328,MEM1042,Mombasa,2023-07-02,2023-09-29,31231.25,12068.11,89,Partial Payment
PAY0012278,LN01328,MEM1042,Mombasa,2023-08-02,2023-10-17,31231.25,17196.26,76,Partial Payment
PAY0012279,LN01328,MEM1042,Mombasa,2023-09-02,2023-11-26,31231.25,11518.37,85,Partial Payment
PAY0012280,LN01328,MEM1042,Mombasa,2023-10-02,2023-12-09,31231.25,12770.93,68,Partial Payment
PAY0012281,LN01328,MEM1042,Mombasa,2023-11-02,2024-01-25,31231.25,20775.0,84,Partial Payment
PAY0012282,LN01328,MEM1042,Mombasa,2023-12-02,2024-02-13,31231.25,10664.54,73,Partial Payment
PAY0012283,LN01329,MEM1044,Kisumu,2024-06-13,2024-11-07,38183.79,6574.13,147,Defaulted
PAY0012284,LN01329,MEM1044,Kisumu,2024-07-13,2024-11-26,38183.79,7541.63,136,Defaulted
PAY0012285,LN01329,MEM1044,Kisumu,2024-08-13,2024-12-05,38183.79,4882.59,114,Defaulted
PAY0012286,LN01329,MEM1044,Kisumu,2024-09-13,2025-03-11,38183.79,2810.09,179,Defaulted
PAY0012287,LN01329,MEM1044,Kisumu,2024-10-13,2025-01-22,38183.79,7957.59,101,Defaulted
PAY0012288,LN01329,MEM1044,Kisumu,2024-11-13,2025-04-15,38183.79,11350.0,153,Defaulted
PAY0012289,LN01329,MEM1044,Kisumu,2024-12-13,2025-05-15,38183.79,3508.82,153,Defaulted
PAY0012290,LN01330,MEM1045,Nakuru,2023-02-13,2023-02-15,28286.69,28286.69,2,Paid on Time
PAY0012291,LN01330,MEM1045,Nakuru,2023-03-13,2023-03-13,28286.69,28286.69,0,Paid on Time
PAY0012292,LN01330,MEM1045,Nakuru,2023-04-13,2023-04-16,28286.69,28286.69,3,Paid on Time
PAY0012293,LN01330,MEM1045,Nakuru,2023-05-13,2023-05-14,28286.69,28286.69,1,Paid on Time
PAY0012294,LN01330,MEM1045,Nakuru,2023-06-13,2023-06-15,28286.69,28286.69,2,Paid on Time
PAY0012295,LN01330,MEM1045,Nakuru,2023-07-13,2023-07-16,28286.69,28286.69,3,Paid on Time
PAY0012296,LN01331,MEM1046,Nairobi,2024-03-03,2024-04-02,9371.05,6620.86,30,Late Payment
PAY0012297,LN01331,MEM1046,Nairobi,2024-04-03,2024-05-16,9371.05,7046.65,43,Late Payment
PAY0012298,LN01331,MEM1046,Nairobi,2024-05-03,2024-06-05,9371.05,7160.74,33,Late Payment
PAY0012299,LN01331,MEM1046,Nairobi,2024-06-03,2024-07-25,9371.05,6722.8,52,Late Payment
PAY0012300,LN01331,MEM1046,Nairobi,2024-07-03,2024-08-29,9371.05,5932.08,57,Late Payment
PAY0012301,LN01331,MEM1046,Nairobi,2024-08-03,2024-10-01,9371.05,7949.4,59,Late Payment
PAY0012302,LN01332,MEM1050,Nairobi,2023-02-23,2023-02-28,170379.1,170379.1,5,Paid on Time
PAY0012303,LN01332,MEM1050,Nairobi,2023-03-23,2023-03-25,170379.1,170379.1,2,Paid on Time
PAY0012304,LN01332,MEM1050,Nairobi,2023-04-23,2023-04-25,170379.1,170379.1,2,Paid on Time
PAY0012305,LN01332,MEM1050,Nairobi,2023-05-23,2023-05-25,170379.1,170379.1,2,Paid on Time
PAY0012306,LN01332,MEM1050,Nairobi,2023-06-23,2023-06-28,170379.1,170379.1,5,Paid on Time
PAY0012307,LN01332,MEM1050,Nairobi,2023-07-23,2023-07-24,170379.1,170379.1,1,Paid on Time
PAY0012308,LN01333,MEM1050,Nairobi,2024-05-09,2024-05-12,5330.93,5330.93,3,Paid on Time
PAY0012309,LN01333,MEM1050,Nairobi,2024-06-09,2024-06-13,5330.93,5330.93,4,Paid on Time
PAY0012310,LN01333,MEM1050,Nairobi,2024-07-09,2024-07-09,5330.93,5330.93,0,Paid on Time
PAY0012311,LN01333,MEM1050,Nairobi,2024-08-09,2024-08-14,5330.93,5330.93,5,Paid on Time
PAY0012312,LN01333,MEM1050,Nairobi,2024-09-09,2024-09-12,5330.93,5330.93,3,Paid on Time
PAY0012313,LN01333,MEM1050,Nairobi,2024-10-09,2024-10-14,5330.93,5330.93,5,Paid on Time
PAY0012314,LN01333,MEM1050,Nairobi,2024-11-09,2024-12-08,5330.93,2665.47,29,Partial Payment
PAY0012315,LN01333,MEM1050,Nairobi,2024-12-09,2024-12-31,5330.93,5330.93,22,Late Payment
PAY0012316,LN01334,MEM1050,Nairobi,2024-03-15,2024-03-16,13660.71,13660.71,1,Paid on Time
PAY0012317,LN01334,MEM1050,Nairobi,2024-04-15,2024-04-17,13660.71,13660.71,2,Paid on Time
PAY0012318,LN01334,MEM1050,Nairobi,2024-05-15,2024-05-15,13660.71,13660.71,0,Paid on Time
PAY0012319,LN01334,MEM1050,Nairobi,2024-06-15,2024-06-20,13660.71,13660.71,5,Paid on Time
PAY0012320,LN01334,MEM1050,Nairobi,2024-07-15,2024-07-19,13660.71,13660.71,4,Paid on Time
PAY0012321,LN01334,MEM1050,Nairobi,2024-08-15,2024-08-18,13660.71,13660.71,3,Paid on Time
PAY0012322,LN01334,MEM1050,Nairobi,2024-09-15,2024-09-16,13660.71,13660.71,1,Paid on Time
PAY0012323,LN01334,MEM1050,Nairobi,2024-10-15,2024-10-19,13660.71,13660.71,4,Paid on Time
PAY0012324,LN01334,MEM1050,Nairobi,2024-11-15,2024-11-20,13660.71,13660.71,5,Paid on Time
PAY0012325,LN01334,MEM1050,Nairobi,2024-12-15,2024-12-19,13660.71,13660.71,4,Paid on Time
PAY0012326,LN01335,MEM1051,Nakuru,2023-02-17,2023-03-27,30078.68,26656.1,38,Late Payment
PAY0012327,LN01335,MEM1051,Nakuru,2023-03-17,2023-04-30,30078.68,19793.96,44,Late Payment
PAY0012328,LN01335,MEM1051,Nakuru,2023-04-17,2023-05-29,30078.68,26235.62,42,Late Payment
PAY0012329,LN01335,MEM1051,Nakuru,2023-05-17,2023-06-30,30078.68,24871.31,44,Late Payment
PAY0012330,LN01335,MEM1051,Nakuru,2023-06-17,2023-08-12,30078.68,22259.38,56,Late Payment
PAY0012331,LN01335,MEM1051,Nakuru,2023-07-17,2023-08-25,30078.68,22638.47,39,Late Payment
PAY0012332,LN01335,MEM1051,Nakuru,2023-08-17,2023-10-09,30078.68,26671.35,53,Late Payment
PAY0012333,LN01335,MEM1051,Nakuru,2023-09-17,2023-11-10,30078.68,18240.83,54,Late Payment
PAY0012334,LN01335,MEM1051,Nakuru,2023-10-17,2023-12-12,30078.68,23264.91,56,Late Payment
PAY0012335,LN01335,MEM1051,Nakuru,2023-11-17,2023-12-24,30078.68,19373.26,37,Late Payment
PAY0012336,LN01335,MEM1051,Nakuru,2023-12-17,2024-02-09,30078.68,20830.49,54,Late Payment
PAY0012337,LN01335,MEM1051,Nakuru,2024-01-17,2024-02-29,30078.68,19323.23,43,Late Payment
PAY0012338,LN01336,MEM1051,Nakuru,2024-10-25,2024-10-25,29809.32,29809.32,0,Paid on Time
PAY0012339,LN01336,MEM1051,Nakuru,2024-11-25,2024-11-26,29809.32,29809.32,1,Paid on Time
PAY0012340,LN01336,MEM1051,Nakuru,2024-12-25,2024-12-25,29809.32,29809.32,0,Paid on Time
PAY0012341,LN01337,MEM1052,Nairobi,2023-12-20,2023-12-24,18574.55,18574.55,4,Paid on Time
PAY0012342,LN01337,MEM1052,Nairobi,2024-01-20,2024-01-24,18574.55,18574.55,4,Paid on Time
PAY0012343,LN01337,MEM1052,Nairobi,2024-02-20,2024-02-21,18574.55,18574.55,1,Paid on Time
PAY0012344,LN01337,MEM1052,Nairobi,2024-03-20,2024-03-22,18574.55,18574.55,2,Paid on Time
PAY0012345,LN01337,MEM1052,Nairobi,2024-04-20,2024-04-25,18574.55,18574.55,5,Paid on Time
PAY0012346,LN01337,MEM1052,Nairobi,2024-05-20,2024-05-23,18574.55,18574.55,3,Paid on Time
PAY0012347,LN01337,MEM1052,Nairobi,2024-06-20,2024-06-24,18574.55,18574.55,4,Paid on Time
PAY0012348,LN01337,MEM1052,Nairobi,2024-07-20,2024-07-24,18574.55,18574.55,4,Paid on Time
PAY0012349,LN01337,MEM1052,Nairobi,2024-08-20,2024-08-23,18574.55,18574.55,3,Paid on Time
PAY0012350,LN01337,MEM1052,Nairobi,2024-09-20,2024-09-23,18574.55,18574.55,3,Paid on Time
PAY0012351,LN01337,MEM1052,Nairobi,2024-10-20,2024-10-22,18574.55,18574.55,2,Paid on Time
PAY0012352,LN01337,MEM1052,Nairobi,2024-11-20,2024-11-24,18574.55,18574.55,4,Paid on Time
PAY0012353,LN01337,MEM1052,Nairobi,2024-12-20,2024-12-22,18574.55,18574.55,2,Paid on Time
PAY0012354,LN01338,MEM1052,Nairobi,2024-08-03,2024-08-04,7723.11,7723.11,1,Paid on Time
PAY0012355,LN01338,MEM1052,Nairobi,2024-09-03,2024-09-22,7723.11,7723.11,19,Late Payment
PAY0012356,LN01338,MEM1052,Nairobi,2024-10-03,2024-10-07,7723.11,7723.11,4,Paid on Time
PAY0012357,LN01338,MEM1052,Nairobi,2024-11-03,2024-11-08,7723.11,7723.11,5,Paid on Time
PAY0012358,LN01338,MEM1052,Nairobi,2024-12-03,2024-12-07,7723.11,7723.11,4,Paid on Time
PAY0012359,LN01339,MEM1053,Kisumu,2023-06-28,2023-06-28,23668.6,23668.6,0,Paid on Time
PAY0012360,LN01339,MEM1053,Kisumu,2023-07-28,2023-07-28,23668.6,23668.6,0,Paid on Time
